LSOA code,LSOA name,IMD,IMD_R,Income,Income_R,Employment,Employment_R,Education,Education_R,Health,Health_R,Crime,Crime_R,Housing,Housing_R,Living,Living_R
E01001315,Ealing 003A,18.2550 ,5,0.1230 ,5,0.0730 ,6,14.8580 ,6,-0.7120 ,8,0.0680 ,5,37.0990 ,1,20.7670 ,5
E01001316,Ealing 003B,31.8200 ,3,0.2210 ,2,0.1330 ,3,20.7320 ,5,0.0300 ,5,0.2680 ,4,45.3120 ,1,24.3360 ,4
E01001317,Ealing 003C,26.4650 ,4,0.1650 ,3,0.1050 ,4,21.9120 ,4,-0.1910 ,6,0.1960 ,5,43.2540 ,1,25.0800 ,4
E01001318,Ealing 003D,36.0130 ,2,0.2470 ,2,0.1400 ,3,23.4790 ,4,0.2570 ,4,0.8130 ,2,44.6860 ,1,22.4760 ,5
E01001319,Ealing 004B,18.0360 ,5,0.1100 ,5,0.0670 ,6,19.1520 ,5,-0.7300 ,8,-0.4010 ,7,39.6930 ,1,23.9380 ,4
E01001320,Ealing 003E,41.6280 ,2,0.2760 ,1,0.1980 ,1,32.2850 ,3,0.0550 ,5,0.5310 ,3,48.4290 ,1,17.8210 ,6
E01001321,Ealing 003F,26.0700 ,4,0.1540 ,4,0.1190 ,3,19.6730 ,5,-0.2580 ,7,0.4900 ,3,38.0090 ,1,26.5440 ,4
E01001322,Ealing 004C,23.8660 ,4,0.1490 ,4,0.0970 ,4,10.1330 ,7,-0.5840 ,8,0.8920 ,2,36.6080 ,2,28.8280 ,3
E01001323,Ealing 004D,23.0540 ,4,0.1150 ,5,0.0820 ,5,10.8500 ,7,-0.5180 ,8,1.0690 ,1,33.5300 ,2,38.4440 ,2
E01001324,Ealing 008B,33.5070 ,2,0.1830 ,3,0.1120 ,4,15.4670 ,6,0.1110 ,5,0.9450 ,2,62.4400 ,1,28.7570 ,3
E01001325,Ealing 009A,26.6320 ,3,0.1850 ,3,0.1120 ,4,22.6880 ,4,-0.0840 ,6,0.4830 ,3,35.4950 ,2,21.0940 ,5
E01001326,Ealing 008C,33.0510 ,3,0.1940 ,3,0.1160 ,4,18.8710 ,5,-0.1880 ,6,0.7600 ,2,55.9730 ,1,28.5750 ,3
E01001327,Ealing 009B,30.8320 ,3,0.1930 ,3,0.1310 ,3,20.9310 ,5,-0.1020 ,6,0.7790 ,2,40.9460 ,1,26.1810 ,4
E01001328,Ealing 009C,33.6290 ,2,0.1940 ,3,0.1180 ,4,25.2790 ,4,0.0510 ,5,1.0060 ,2,46.6810 ,1,27.4270 ,4
E01001329,Ealing 009D,24.1290 ,4,0.1750 ,3,0.0860 ,5,17.7170 ,5,-0.1310 ,6,0.5400 ,3,35.9620 ,2,22.4970 ,5
E01001330,Ealing 008D,42.8820 ,2,0.2740 ,1,0.1840 ,2,24.7120 ,4,0.0800 ,5,0.7140 ,2,57.9260 ,1,28.2760 ,3
E01001331,Ealing 009E,37.2610 ,2,0.2470 ,2,0.1530 ,2,27.1140 ,3,0.3660 ,4,0.6560 ,3,43.9080 ,1,24.5140 ,4
E01001332,Ealing 008E,39.9440 ,2,0.2670 ,2,0.1670 ,2,22.0690 ,4,0.4710 ,3,0.3670 ,4,51.2680 ,1,23.3280 ,4
E01001333,Ealing 038A,39.6530 ,2,0.2410 ,2,0.1300 ,3,27.1470 ,3,0.4160 ,4,1.0540 ,1,43.4400 ,1,42.6240 ,2
E01001334,Ealing 029C,41.1990 ,2,0.2910 ,1,0.1860 ,2,30.3380 ,3,0.2750 ,4,0.1420 ,5,46.9390 ,1,24.2860 ,4
E01001335,Ealing 038B,20.8510 ,5,0.1260 ,4,0.0800 ,5,8.4060 ,8,-0.2620 ,7,0.4880 ,3,32.0810 ,2,37.2090 ,2
E01001336,Ealing 038C,24.8950 ,4,0.1680 ,3,0.1090 ,4,12.7570 ,6,-0.1650 ,6,0.1240 ,5,38.4930 ,1,30.2780 ,3
E01001337,Ealing 029D,35.7280 ,2,0.1740 ,3,0.1450 ,3,14.7130 ,6,0.3630 ,4,1.2980 ,1,48.9110 ,1,26.6150 ,4
E01001338,Ealing 029E,27.1780 ,3,0.1390 ,4,0.1230 ,3,13.6320 ,6,0.1440 ,5,-0.0190 ,6,47.0530 ,1,28.2870 ,3
E01001339,Ealing 029F,35.6440 ,2,0.2380 ,2,0.1640 ,2,20.4520 ,5,-0.0180 ,5,0.0740 ,5,52.2140 ,1,21.2010 ,5
E01001340,Ealing 029G,38.0350 ,2,0.2120 ,2,0.2070 ,1,23.6280 ,4,0.2720 ,4,0.6460 ,3,45.2680 ,1,17.3800 ,6
E01001341,Ealing 005A,12.8280 ,7,0.0840 ,6,0.0440 ,9,13.2760 ,6,-0.9780 ,9,-0.4840 ,8,30.8210 ,2,30.0680 ,3
E01001342,Ealing 005B,14.8130 ,6,0.0880 ,6,0.0460 ,8,10.3770 ,7,-0.7540 ,9,-0.5360 ,8,34.8580 ,2,37.2150 ,2
E01001343,Ealing 005C,15.3780 ,6,0.1000 ,5,0.0750 ,6,13.8320 ,6,-0.9550 ,9,-0.3640 ,7,30.9260 ,2,24.6810 ,4
E01001344,Ealing 007A,18.4220 ,5,0.1370 ,4,0.0800 ,5,8.1700 ,8,-0.7590 ,9,-0.5390 ,8,42.3820 ,1,18.3190 ,6
E01001345,Ealing 005D,17.5050 ,6,0.1200 ,5,0.0780 ,6,15.7410 ,6,-0.5390 ,8,-0.4940 ,8,34.1110 ,2,23.0530 ,4
E01001346,Ealing 007B,12.0000 ,7,0.0940 ,6,0.0510 ,8,6.2680 ,8,-1.1750 ,10,-0.4460 ,8,26.0360 ,4,32.1480 ,3
E01001347,Ealing 007C,18.6820 ,5,0.1020 ,5,0.0520 ,8,13.8330 ,6,-0.7920 ,9,-0.0190 ,6,44.3780 ,1,33.2780 ,3
E01001348,Ealing 007D,19.4310 ,5,0.1430 ,4,0.0660 ,7,8.3220 ,8,-0.6570 ,8,0.2710 ,4,31.2650 ,2,39.2490 ,2
E01001349,Ealing 006E,33.5980 ,2,0.1760 ,3,0.1270 ,3,17.2640 ,5,0.3010 ,4,1.1670 ,1,46.0910 ,1,27.9640 ,4
E01001350,Ealing 027C,16.1660 ,6,0.0840 ,6,0.0750 ,6,1.9500 ,10,-0.3370 ,7,0.1040 ,5,33.9500 ,2,31.4350 ,3
E01001351,Ealing 025E,28.0060 ,3,0.1620 ,3,0.1010 ,4,4.4740 ,9,0.1310 ,5,1.2950 ,1,34.3690 ,2,37.5100 ,2
E01001352,Ealing 027D,15.2490 ,6,0.1020 ,5,0.0520 ,8,2.9710 ,10,-0.9340 ,9,0.2540 ,4,27.4640 ,3,42.5010 ,2
E01001353,Ealing 033A,23.3680 ,4,0.1390 ,4,0.0850 ,5,12.0490 ,7,-0.0590 ,6,0.3720 ,4,37.8940 ,1,34.7720 ,2
E01001354,Ealing 027E,22.2260 ,4,0.1220 ,5,0.0680 ,6,6.5330 ,8,0.5590 ,3,0.7210 ,2,27.0190 ,3,38.9290 ,2
E01001355,Ealing 033B,24.4630 ,4,0.1480 ,4,0.1120 ,4,6.7970 ,8,0.2360 ,4,0.3040 ,4,31.2680 ,2,37.5030 ,2
E01001356,Ealing 033C,45.9360 ,1,0.3290 ,1,0.2430 ,1,28.4670 ,3,0.3980 ,4,0.2830 ,4,39.5080 ,1,20.3100 ,5
E01001357,Ealing 033D,41.9950 ,2,0.3090 ,1,0.1640 ,2,11.7080 ,7,0.3700 ,4,0.7480 ,2,48.9750 ,1,33.5130 ,3
E01001358,Ealing 033E,45.7890 ,1,0.3210 ,1,0.1760 ,2,26.5120 ,4,0.1860 ,5,0.0640 ,5,56.6260 ,1,42.7000 ,2
E01001359,Ealing 026A,24.8950 ,4,0.1420 ,4,0.0870 ,5,22.7980 ,4,-0.1970 ,6,0.3810 ,4,41.9850 ,1,27.8010 ,4
E01001360,Ealing 026B,29.1320 ,3,0.1460 ,4,0.0920 ,5,21.0440 ,4,-0.1530 ,6,1.5480 ,1,37.4480 ,1,31.8570 ,3
E01001361,Ealing 023E,34.2090 ,2,0.1810 ,3,0.1130 ,4,27.2140 ,3,-0.0780 ,6,1.2460 ,1,44.6310 ,1,35.8260 ,2
E01001362,Ealing 026C,29.1800 ,3,0.1570 ,4,0.1180 ,4,28.6740 ,3,0.1020 ,5,0.3130 ,4,42.1060 ,1,29.1310 ,3
E01001363,Ealing 026D,26.1510 ,4,0.1450 ,4,0.0900 ,5,29.9660 ,3,-0.2490 ,7,0.5210 ,3,41.9800 ,1,24.8880 ,4
E01001364,Ealing 026E,42.1600 ,2,0.3050 ,1,0.1820 ,2,26.2340 ,4,0.4990 ,3,0.4970 ,3,44.9410 ,1,21.6250 ,5
E01001365,Ealing 026F,28.0150 ,3,0.1530 ,4,0.1110 ,4,21.7620 ,4,0.2870 ,4,-0.1390 ,6,46.0570 ,1,27.4490 ,4
E01001366,Ealing 037A,28.5410 ,3,0.1690 ,3,0.1210 ,3,23.9680 ,4,-0.0190 ,5,-0.0960 ,6,44.9990 ,1,28.0860 ,4
E01001367,Ealing 037B,30.3060 ,3,0.1890 ,3,0.0960 ,5,30.7110 ,3,-0.3080 ,7,0.5200 ,3,45.0480 ,1,33.3950 ,3
E01001368,Ealing 037C,28.9420 ,3,0.1630 ,3,0.1330 ,3,22.1360 ,4,-0.0410 ,6,0.7090 ,2,38.2890 ,1,25.4580 ,4
E01001369,Ealing 038D,24.8980 ,4,0.1460 ,4,0.0800 ,5,25.5640 ,4,-0.3140 ,7,0.2610 ,4,41.2160 ,1,33.5050 ,3
E01001370,Ealing 037D,25.9050 ,4,0.1400 ,4,0.0940 ,5,27.5550 ,3,-0.2020 ,6,0.6990 ,2,38.4800 ,1,26.3620 ,4
E01001371,Ealing 037E,27.1420 ,3,0.1660 ,3,0.1030 ,4,28.8660 ,3,-0.2140 ,6,0.3250 ,4,41.8790 ,1,23.7910 ,4
E01001372,Ealing 037F,31.0070 ,3,0.1890 ,3,0.1300 ,3,30.1160 ,3,-0.0610 ,6,0.1620 ,5,46.8180 ,1,21.0610 ,5
E01001373,Ealing 037G,26.2850 ,4,0.1730 ,3,0.0950 ,5,27.3400 ,3,-0.0040 ,5,0.0810 ,5,38.1270 ,1,28.3110 ,3
E01001374,Ealing 040A,11.2100 ,8,0.0740 ,7,0.0490 ,8,1.5610 ,10,-0.5840 ,8,-0.1190 ,6,28.0560 ,3,27.0780 ,4
E01001375,Ealing 034A,5.5300 ,10,0.0320 ,10,0.0210 ,10,0.3390 ,10,-1.2480 ,10,0.1610 ,5,18.2160 ,6,22.4550 ,5
E01001376,Ealing 040B,23.9160 ,4,0.1900 ,3,0.1300 ,3,10.9640 ,7,-0.2380 ,6,-0.0630 ,6,30.5750 ,2,22.9530 ,5
E01001377,Ealing 034B,8.2370 ,9,0.0420 ,9,0.0240 ,10,0.7650 ,10,-1.4250 ,10,0.0720 ,5,24.6330 ,4,34.2860 ,2
E01001379,Ealing 034C,6.5110 ,9,0.0380 ,9,0.0260 ,10,0.2180 ,10,-0.9430 ,9,-0.2420 ,7,20.9580 ,5,29.0010 ,3
E01001380,Ealing 040C,12.5010 ,7,0.0840 ,6,0.0450 ,9,1.2710 ,10,-0.7930 ,9,-0.1420 ,6,31.6220 ,2,32.7570 ,3
E01001381,Ealing 034D,18.0310 ,5,0.1230 ,5,0.0780 ,6,3.3780 ,9,-0.5680 ,8,-0.1960 ,6,29.0080 ,3,43.3270 ,2
E01001382,Ealing 032B,8.3880 ,9,0.0290 ,10,0.0230 ,10,0.3810 ,10,-0.9350 ,9,0.2020 ,5,21.8840 ,5,37.8710 ,2
E01001383,Ealing 028D,11.5700 ,7,0.0710 ,7,0.0520 ,8,2.0130 ,10,-0.2890 ,7,-0.2230 ,7,26.0210 ,4,29.0190 ,3
E01001384,Ealing 032C,9.8400 ,8,0.0710 ,7,0.0460 ,8,2.1990 ,10,-0.7850 ,9,-0.1460 ,6,22.5250 ,5,29.0390 ,3
E01001385,Ealing 032D,8.5650 ,9,0.0630 ,8,0.0350 ,9,0.3490 ,10,-1.2160 ,10,0.0750 ,5,22.6070 ,5,28.2400 ,3
E01001386,Ealing 031F,9.9240 ,8,0.0570 ,8,0.0480 ,8,0.7010 ,10,-0.8050 ,9,-0.1000 ,6,25.2250 ,4,31.2700 ,3
E01001387,Ealing 032E,16.4510 ,6,0.0740 ,7,0.0660 ,7,1.3650 ,10,-0.3430 ,7,0.0600 ,5,28.6330 ,3,49.6210 ,1
E01001388,Ealing 028E,34.8210 ,2,0.2050 ,2,0.1520 ,2,9.2860 ,7,0.2990 ,4,1.0750 ,1,36.1860 ,2,43.4910 ,2
E01001389,Ealing 028F,21.0710 ,5,0.1300 ,4,0.0620 ,7,4.3900 ,9,-0.3570 ,7,0.9930 ,2,27.1300 ,3,44.9930 ,1
E01001390,Enfield 036A,10.5430 ,8,0.0770 ,7,0.0450 ,9,3.0390 ,10,-1.3460 ,10,-0.0380 ,6,29.9760 ,3,22.8240 ,5
E01001391,Enfield 036B,25.6390 ,4,0.1350 ,4,0.0940 ,5,13.5720 ,6,-0.2430 ,7,0.4230 ,4,47.4570 ,1,31.3570 ,3
E01001392,Enfield 032A,10.7020 ,8,0.0660 ,7,0.0420 ,9,3.6180 ,9,-1.4040 ,10,-0.3710 ,7,28.0640 ,3,35.9640 ,2
E01001393,Enfield 036C,19.0950 ,5,0.1130 ,5,0.0750 ,6,8.2100 ,8,-0.2940 ,7,0.0360 ,5,35.5720 ,2,34.7310 ,2
E01001394,Enfield 035A,26.9640 ,3,0.2070 ,2,0.0810 ,5,14.8150 ,6,-0.5430 ,8,0.4860 ,3,40.8420 ,1,37.7490 ,2
E01001395,Enfield 035B,35.2790 ,2,0.2330 ,2,0.1720 ,2,21.5260 ,4,-0.3010 ,7,0.6540 ,3,46.6880 ,1,20.7810 ,5
E01001396,Enfield 036D,19.0480 ,5,0.1450 ,4,0.0590 ,7,12.2380 ,7,-0.8230 ,9,0.5080 ,3,33.4610 ,2,29.0320 ,3
E01001397,Enfield 035C,24.6230 ,4,0.1880 ,3,0.1000 ,4,12.4490 ,6,-0.9210 ,9,0.2830 ,4,40.3270 ,1,29.0600 ,3
E01001398,Enfield 021A,9.2170 ,8,0.0670 ,7,0.0450 ,8,4.9520 ,9,-0.8130 ,9,-0.3190 ,7,20.2900 ,5,28.2660 ,3
E01001399,Enfield 021B,11.2210 ,8,0.0750 ,7,0.0500 ,8,10.0230 ,7,-1.0240 ,9,0.1310 ,5,24.2230 ,4,22.6960 ,5
E01001400,Enfield 021C,10.3790 ,8,0.0690 ,7,0.0590 ,7,4.3490 ,9,-0.7470 ,9,-0.5010 ,8,27.7210 ,3,20.0520 ,5
E01001401,Enfield 016A,12.4060 ,7,0.0770 ,7,0.0550 ,8,9.8170 ,7,-1.3380 ,10,0.2900 ,4,23.7180 ,4,29.2100 ,3
E01001402,Enfield 021D,8.9910 ,8,0.0700 ,7,0.0490 ,8,4.9630 ,9,-1.2500 ,10,-0.3080 ,7,25.8710 ,4,17.2020 ,6
E01001403,Enfield 021E,15.8600 ,6,0.0960 ,6,0.0630 ,7,12.5100 ,6,-0.7610 ,9,-0.0320 ,6,33.6960 ,2,28.1100 ,4
E01001404,Enfield 026A,19.1680 ,5,0.1200 ,5,0.0740 ,6,15.2070 ,6,-0.6770 ,8,0.4340 ,4,37.3030 ,1,19.8500 ,5
E01001405,Enfield 015A,12.0810 ,7,0.0920 ,6,0.0510 ,8,4.7830 ,9,-0.3660 ,7,-0.4350 ,7,31.6390 ,2,16.7780 ,6
E01001406,Enfield 015B,24.4640 ,4,0.1510 ,4,0.1140 ,4,13.4960 ,6,-0.2110 ,6,0.3690 ,4,35.9620 ,2,29.7640 ,3
E01001407,Enfield 005A,18.5180 ,5,0.1080 ,5,0.0710 ,6,15.7800 ,6,-0.8800 ,9,0.7110 ,2,32.5720 ,2,23.5680 ,4
E01001408,Enfield 004A,16.6780 ,6,0.1080 ,5,0.0710 ,6,8.2920 ,8,-0.6050 ,8,-0.1940 ,6,24.5000 ,4,43.9920 ,1
E01001409,Enfield 005B,34.9020 ,2,0.2240 ,2,0.1460 ,3,21.0710 ,4,-0.2660 ,7,0.4330 ,4,48.8480 ,1,34.9340 ,2
E01001410,Enfield 005C,45.5070 ,1,0.2850 ,1,0.1870 ,2,39.3060 ,2,0.4820 ,3,0.1890 ,5,61.5460 ,1,27.9690 ,4
E01001411,Enfield 004B,13.4110 ,7,0.1030 ,5,0.0650 ,7,8.0910 ,8,-0.9590 ,9,-0.1940 ,6,25.9420 ,4,26.1370 ,4
E01001412,Enfield 004C,28.3500 ,3,0.1450 ,4,0.0930 ,5,20.8630 ,5,-0.7540 ,9,0.7630 ,2,49.8720 ,1,34.0500 ,3
E01001413,Enfield 004D,7.7680 ,9,0.0500 ,8,0.0370 ,9,4.8950 ,9,-0.8480 ,9,-0.2300 ,7,26.6740 ,3,16.0850 ,6
E01001414,Enfield 004E,42.8210 ,2,0.2770 ,1,0.1850 ,2,37.3230 ,2,0.1880 ,5,-0.3770 ,7,50.6940 ,1,35.8790 ,2
E01001415,Enfield 011A,15.4710 ,6,0.1290 ,4,0.0520 ,8,6.6170 ,8,-0.8370 ,9,0.2490 ,4,35.5200 ,2,17.2170 ,6
E01001416,Enfield 013A,7.6740 ,9,0.0610 ,8,0.0330 ,10,3.8930 ,9,-1.5220 ,10,-0.6000 ,8,25.3360 ,4,24.2540 ,4
E01001417,Enfield 011B,8.2510 ,9,0.0330 ,10,0.0240 ,10,3.7920 ,9,-1.7270 ,10,-0.6680 ,8,41.2490 ,1,13.1030 ,7
E01001418,Enfield 011C,21.0900 ,5,0.1510 ,4,0.1100 ,4,7.5300 ,8,-0.3380 ,7,0.1270 ,5,35.9690 ,2,17.9270 ,6
E01001419,Enfield 020A,15.2060 ,6,0.0990 ,5,0.0730 ,6,3.7400 ,9,-0.9880 ,9,0.2300 ,4,35.3510 ,2,19.5860 ,5
E01001420,Enfield 020B,26.3710 ,4,0.1570 ,4,0.1030 ,4,20.3720 ,5,-0.0610 ,6,-0.0510 ,6,46.1580 ,1,25.7440 ,4
E01001421,Enfield 020C,26.7400 ,3,0.1900 ,3,0.1020 ,4,14.8620 ,6,-0.2570 ,7,-0.1720 ,6,47.0090 ,1,27.1700 ,4
E01001422,Enfield 011D,7.8630 ,9,0.0240 ,10,0.0160 ,10,1.9670 ,10,-2.1120 ,10,-0.8290 ,9,44.1790 ,1,9.6270 ,8
E01001423,Enfield 027A,31.8150 ,3,0.2080 ,2,0.1220 ,3,28.5030 ,3,-0.4560 ,7,0.5760 ,3,43.7830 ,1,31.5800 ,3
E01001424,Enfield 030A,45.6590 ,1,0.3320 ,1,0.1950 ,2,24.9060 ,4,0.3600 ,4,0.7600 ,2,46.4890 ,1,24.5830 ,4
E01001425,Enfield 027B,48.2050 ,1,0.2980 ,1,0.1670 ,2,38.9330 ,2,-0.0300 ,6,1.5790 ,1,49.5300 ,1,36.8170 ,2
E01001426,Enfield 030B,41.0350 ,2,0.2460 ,2,0.1420 ,3,36.8390 ,2,0.2240 ,4,1.1780 ,1,49.2880 ,1,26.0770 ,4
E01001427,Enfield 030C,42.5580 ,2,0.2860 ,1,0.1620 ,2,40.5910 ,2,-0.1930 ,6,0.5600 ,3,53.7050 ,1,27.7590 ,4
E01001428,Enfield 027C,38.0850 ,2,0.2420 ,2,0.1680 ,2,38.1020 ,2,-0.1890 ,6,0.4220 ,4,44.9340 ,1,31.1410 ,3
E01001429,Enfield 030D,46.3910 ,1,0.3120 ,1,0.1860 ,2,37.8570 ,2,0.3530 ,4,1.0630 ,1,37.6970 ,1,38.4250 ,2
E01001430,Enfield 030E,42.0610 ,2,0.2970 ,1,0.1600 ,2,39.8700 ,2,-0.2390 ,6,0.5330 ,3,47.4300 ,1,33.8050 ,3
E01001431,Enfield 033A,43.3470 ,2,0.2830 ,1,0.1630 ,2,33.8380 ,3,-0.1260 ,6,0.6480 ,3,53.9760 ,1,37.5200 ,2
E01001432,Enfield 033B,39.6350 ,2,0.2390 ,2,0.1340 ,3,28.9630 ,3,-0.0510 ,6,0.9010 ,2,47.0140 ,1,48.3750 ,1
E01001433,Enfield 007A,36.0860 ,2,0.2300 ,2,0.1390 ,3,47.9920 ,2,-0.0990 ,6,0.0470 ,5,45.8860 ,1,27.7400 ,4
E01001434,Enfield 007B,28.1910 ,3,0.1720 ,3,0.0950 ,5,34.9120 ,3,-0.3610 ,7,0.4410 ,4,42.2870 ,1,27.3920 ,4
E01001435,Enfield 007C,26.2370 ,4,0.1650 ,3,0.0880 ,5,32.1310 ,3,-0.5500 ,8,0.8410 ,2,32.1050 ,2,31.1100 ,3
E01001436,Enfield 007D,28.5600 ,3,0.2220 ,2,0.1210 ,3,25.3090 ,4,-0.4270 ,7,0.3250 ,4,34.3260 ,2,27.4230 ,4
E01001437,Enfield 014A,38.7660 ,2,0.2690 ,1,0.1500 ,2,29.5560 ,3,0.1190 ,5,-0.3390 ,7,50.4920 ,1,35.9290 ,2
E01001438,Enfield 007E,34.9490 ,2,0.2460 ,2,0.1400 ,3,29.9970 ,3,-0.2420 ,7,0.7710 ,2,40.6080 ,1,28.6850 ,3
E01001439,Enfield 006A,35.2550 ,2,0.2510 ,2,0.1500 ,3,32.4210 ,3,-0.4430 ,7,0.5860 ,3,41.4450 ,1,27.9920 ,4
E01001440,Enfield 012A,30.5510 ,3,0.2060 ,2,0.1190 ,3,28.4390 ,3,-0.5250 ,8,0.8660 ,2,37.5880 ,1,28.0310 ,4
E01001441,Enfield 006B,37.1030 ,2,0.2390 ,2,0.1430 ,3,30.4360 ,3,-0.1730 ,6,0.9890 ,2,46.4310 ,1,26.0300 ,4
E01001442,Enfield 002A,44.4820 ,1,0.3140 ,1,0.1760 ,2,38.8380 ,2,0.4660 ,3,0.2560 ,4,42.5080 ,1,36.7580 ,2
E01001444,Enfield 001A,22.7500 ,4,0.1370 ,4,0.0760 ,6,22.7040 ,4,-0.4740 ,8,0.3230 ,4,39.9480 ,1,28.7990 ,3
E01001445,Enfield 003B,29.8460 ,3,0.2080 ,2,0.1000 ,4,23.3670 ,4,-0.7040 ,8,0.1810 ,5,44.8290 ,1,41.3360 ,2
E01001446,Enfield 001B,27.9240 ,3,0.1880 ,3,0.1140 ,4,28.8670 ,3,-0.5140 ,8,0.1470 ,5,36.0820 ,2,35.7710 ,2
E01001447,Enfield 003C,42.7900 ,2,0.3020 ,1,0.1870 ,2,32.6130 ,3,0.1060 ,5,0.2140 ,5,51.7070 ,1,19.2290 ,5
E01001448,Enfield 003D,30.1620 ,3,0.2240 ,2,0.1300 ,3,26.1530 ,4,-0.3520 ,7,0.1560 ,5,40.5970 ,1,24.7390 ,4
E01001449,Enfield 003E,29.4220 ,3,0.2170 ,2,0.1050 ,4,31.8720 ,3,-0.4840 ,8,0.1640 ,5,45.9140 ,1,18.3850 ,6
E01001450,Enfield 015C,21.4260 ,5,0.1340 ,4,0.0680 ,6,14.1400 ,6,-0.5310 ,8,0.3990 ,4,42.3150 ,1,27.7580 ,4
E01001451,Enfield 017A,16.8060 ,6,0.0680 ,7,0.0550 ,8,4.5330 ,9,-1.3710 ,10,1.0780 ,1,39.4380 ,1,24.6600 ,4
E01001452,Enfield 017B,11.3580 ,7,0.0610 ,8,0.0460 ,8,5.0620 ,9,-1.2840 ,10,-0.1660 ,6,35.1960 ,2,25.3280 ,4
E01001453,Enfield 017C,6.1850 ,9,0.0320 ,10,0.0330 ,10,2.7980 ,10,-1.7490 ,10,-0.7710 ,9,30.5640 ,2,16.0930 ,6
E01001454,Enfield 017D,9.1410 ,8,0.0630 ,8,0.0420 ,9,1.8920 ,10,-1.2820 ,10,-0.6020 ,8,30.9860 ,2,24.3090 ,4
E01001455,Enfield 021F,11.1740 ,8,0.0680 ,7,0.0460 ,8,10.8880 ,7,-0.8680 ,9,-0.7110 ,9,35.2680 ,2,16.5890 ,6
E01001456,Enfield 022A,5.6860 ,10,0.0520 ,8,0.0290 ,10,1.2740 ,10,-1.5670 ,10,-0.5870 ,8,20.4580 ,5,22.0780 ,5
E01001457,Enfield 010A,13.8910 ,7,0.0910 ,6,0.0680 ,6,7.3070 ,8,-0.6340 ,8,-1.0110 ,9,37.4300 ,1,16.5690 ,6
E01001458,Enfield 037A,40.2540 ,2,0.2680 ,1,0.1700 ,2,44.7610 ,2,0.0210 ,5,0.2830 ,4,45.1410 ,1,27.1970 ,4
E01001459,Enfield 024A,23.8020 ,4,0.1740 ,3,0.1010 ,4,24.4060 ,4,-0.9080 ,9,0.4130 ,4,33.8550 ,2,22.3940 ,5
E01001460,Enfield 024B,38.2720 ,2,0.2360 ,2,0.1450 ,3,38.7860 ,2,-0.1480 ,6,0.5920 ,3,45.4580 ,1,39.4500 ,2
E01001461,Enfield 027D,40.0490 ,2,0.2890 ,1,0.1750 ,2,37.0590 ,2,-0.2000 ,6,0.3450 ,4,45.0550 ,1,26.1130 ,4
E01001462,Enfield 024C,35.0630 ,2,0.2540 ,2,0.1370 ,3,26.3520 ,4,-0.6630 ,8,0.5770 ,3,46.6110 ,1,30.9190 ,3
E01001463,Enfield 031A,22.6510 ,4,0.1760 ,3,0.0830 ,5,21.3720 ,4,-0.5700 ,8,0.1630 ,5,36.8590 ,1,21.7140 ,5
E01001464,Enfield 027E,38.3370 ,2,0.2760 ,1,0.1660 ,2,40.4860 ,2,0.0170 ,5,0.1670 ,5,40.4710 ,1,27.1400 ,4
E01001465,Enfield 031B,24.4420 ,4,0.1510 ,4,0.0910 ,5,25.9340 ,4,-0.8350 ,9,0.1930 ,5,42.0210 ,1,28.2020 ,3
E01001466,Enfield 031C,28.3410 ,3,0.2030 ,2,0.0850 ,5,33.1880 ,3,-0.5690 ,8,0.2490 ,4,40.3630 ,1,34.7640 ,2
E01001467,Enfield 031D,26.4540 ,4,0.1850 ,3,0.0960 ,5,22.6940 ,4,-0.7920 ,9,0.1060 ,5,40.9150 ,1,36.0610 ,2
E01001468,Enfield 010B,29.8190 ,3,0.1360 ,4,0.1770 ,2,10.3490 ,7,0.4320 ,4,0.0670 ,5,48.4210 ,1,10.4650 ,8
E01001469,Enfield 008A,23.2770 ,4,0.1390 ,4,0.1080 ,4,16.7340 ,5,-0.7030 ,8,-0.5380 ,8,50.0340 ,1,12.4340 ,7
E01001470,Enfield 013B,10.5560 ,8,0.0780 ,7,0.0650 ,7,5.3430 ,9,-1.3040 ,10,-0.7040 ,8,31.3200 ,2,11.3200 ,7
E01001471,Enfield 010C,17.3600 ,6,0.1100 ,5,0.0730 ,6,7.1310 ,8,-0.8660 ,9,-0.6080 ,8,45.2950 ,1,20.1380 ,5
E01001472,Enfield 010D,13.7740 ,7,0.1000 ,5,0.0560 ,7,8.1820 ,8,-1.2110 ,10,-0.6540 ,8,39.5980 ,1,16.9310 ,6
E01001473,Enfield 013C,15.9730 ,6,0.1220 ,5,0.0820 ,5,14.3370 ,6,-0.6680 ,8,-0.3740 ,7,30.5860 ,2,12.9270 ,7
E01001474,Enfield 010E,13.0640 ,7,0.0770 ,7,0.0650 ,7,2.1420 ,10,-1.2170 ,10,-0.2340 ,7,41.4940 ,1,11.9140 ,7
E01001475,Enfield 013D,7.2730 ,9,0.0550 ,8,0.0380 ,9,5.8020 ,9,-1.2930 ,10,-0.8860 ,9,25.7400 ,4,19.5990 ,5
E01001476,Enfield 018A,28.0290 ,3,0.2050 ,2,0.1120 ,4,30.7630 ,3,-0.4760 ,8,0.3240 ,4,36.7340 ,2,24.2200 ,4
E01001477,Enfield 018B,34.9840 ,2,0.2210 ,2,0.1610 ,2,33.8490 ,3,-0.1170 ,6,0.3850 ,4,42.7890 ,1,26.5120 ,4
